Order Date,City,Product ID,SalesQtyTotal,SalesAmtTotal,DisAmtTotal,ProfAmtTotal,CostAmt
2015-04-09,Norwich,OFF-AP-10000179,3,370.14,0.0,144.3546,225.78539999999998
2015-04-10,Rochester,OFF-AR-10002804,3,14.669999999999998,0.0,6.0147,8.655299999999997
2015-04-10,Rochester,OFF-ST-10001476,4,142.04,0.0,38.35080000000001,103.68919999999999
2015-04-10,Sacramento,OFF-BI-10000773,2,12.832,0.2,4.330799999999998,8.501200000000003
2015-04-11,Los Angeles,OFF-PA-10003127,2,52.76,0.0,24.269599999999997,28.4904
2015-04-11,Los Angeles,TEC-CO-10001943,4,639.9680000000001,0.2,215.98919999999998,423.9788000000001
2015-04-11,New York City,OFF-AP-10004487,5,406.59999999999997,0.0,113.84799999999998,292.75199999999995
2015-04-11,New York City,TEC-AC-10002473,3,85.14,0.0,34.907399999999996,50.232600000000005
2015-04-11,New York City,TEC-PH-10004531,1,21.99,0.0,10.5552,11.4348
2015-04-11,Tampa,FUR-FU-10000087,3,54.52799999999999,0.2,14.313600000000005,40.21439999999998
2015-04-11,Tampa,FUR-FU-10001290,2,67.36,0.2,10.103999999999996,57.256
2015-04-12,Seattle,OFF-ST-10000419,3,40.74,0.0,0.4073999999999991,40.3326
2015-04-13,Farmington,OFF-SU-10004498,1,12.88,0.0,0.3864000000000001,12.4936
2015-04-13,Glendale,OFF-ST-10000344,1,10.744,0.2,0.8057999999999996,9.9382
2015-04-13,Huntsville,FUR-TA-10000688,4,609.9799999999999,0.3,-113.28200000000004,723.262
2015-04-13,Huntsville,FUR-TA-10002530,2,211.37199999999999,0.3,-45.29400000000001,256.666
2015-04-13,Huntsville,TEC-PH-10001061,3,239.976,0.2,17.998199999999997,221.9778
2015-04-13,Los Angeles,FUR-FU-10004973,2,37.68,0.0,15.825600000000001,21.8544
2015-04-13,Los Angeles,FUR-TA-10002530,2,241.56799999999998,0.2,-15.098000000000013,256.666
2015-04-13,Los Angeles,OFF-AP-10004980,2,75.84,0.0,29.577600000000004,46.2624
2015-04-13,Los Angeles,TEC-PH-10001494,2,479.92,0.2,41.99300000000001,437.927
2015-04-13,Los Angeles,TEC-PH-10003645,2,258.576,0.2,19.393200000000007,239.18280000000001
2015-04-13,Mesa,OFF-PA-10000788,6,31.104000000000006,0.2,10.8864,20.217600000000004
2015-04-13,Mesa,OFF-PA-10002968,3,54.816,0.2,17.815199999999997,37.000800000000005
2015-04-13,Norfolk,OFF-BI-10002071,3,17.43,0.0,8.0178,9.4122
2015-04-13,Pomona,FUR-TA-10003954,3,710.8320000000001,0.2,-97.73939999999999,808.5714
2015-04-13,Pomona,TEC-AC-10002800,4,199.96,0.0,69.98599999999999,129.97400000000002
2015-04-14,Springfield,OFF-AP-10002403,1,35.208,0.2,2.640599999999999,32.5674
2015-04-16,Evanston,TEC-AC-10004396,3,43.56,0.2,-4.900499999999997,48.460499999999996
2015-04-16,Evanston,TEC-CO-10001766,4,1439.968,0.2,485.9891999999999,953.9788000000001
2015-04-16,New York City,FUR-CH-10003968,2,127.76400000000001,0.1,2.8392000000000017,124.9248
2015-04-16,Philadelphia,OFF-FA-10001229,4,12.576,0.2,4.087199999999999,8.488800000000001
2015-04-16,Toledo,OFF-AP-10002350,3,45.216,0.2,4.521599999999999,40.6944
2015-04-16,Toledo,OFF-AR-10004757,3,7.872,0.2,1.2791999999999994,6.5928
2015-04-16,Toledo,OFF-BI-10004330,5,55.470000000000006,0.7,-46.224999999999994,101.695
2015-04-16,Toledo,OFF-FA-10003059,1,1.4480000000000002,0.2,0.2352999999999999,1.2127000000000003
2015-04-16,Toledo,OFF-FA-10004838,7,10.416000000000002,0.2,-2.2134,12.629400000000002
2015-04-16,Toledo,TEC-PH-10002115,3,118.78199999999998,0.4,-27.715799999999994,146.49779999999998
2015-04-16,Waynesboro,FUR-BO-10001519,9,523.26,0.0,125.5824,397.6776
2015-04-16,Waynesboro,FUR-FU-10001468,7,1196.86,0.0,119.6859999999999,1077.174
2015-04-16,Waynesboro,OFF-BI-10001036,1,9.14,0.0,4.57,4.57
2015-04-16,Waynesboro,TEC-PH-10002033,2,569.64,0.0,148.1064,421.5336
2015-04-17,New York City,OFF-AR-10000614,3,10.709999999999999,0.0,2.7845999999999997,7.9254
2015-04-17,New York City,OFF-BI-10001900,13,62.29600000000001,0.2,21.0249,41.271100000000004
2015-04-17,New York City,TEC-AC-10003198,1,99.6,0.0,36.852,62.748
2015-04-17,San Francisco,OFF-AP-10002651,5,1447.6499999999999,0.0,419.8184999999998,1027.8315
2015-04-17,San Francisco,OFF-AR-10003251,2,5.56,0.0,2.2239999999999998,3.336
2015-04-17,San Francisco,OFF-PA-10001184,2,11.96,0.0,5.8604,6.099600000000001
2015-04-17,San Francisco,TEC-AC-10003174,3,323.37,0.0,129.348,194.022
2015-04-17,San Francisco,TEC-PH-10002310,5,783.9600000000002,0.2,68.59650000000002,715.3635000000002
2015-04-18,Los Angeles,OFF-PA-10000483,2,61.96,0.0,27.881999999999998,34.078
2015-04-18,Los Angeles,OFF-ST-10002756,7,947.1700000000001,0.0,9.471700000000084,937.6983
2015-04-18,Mcallen,FUR-CH-10000225,1,56.686,0.3,-20.245000000000008,76.93100000000001
2015-04-18,Mcallen,OFF-AR-10003373,3,74.352,0.2,6.505799999999997,67.84620000000001
2015-04-18,Mcallen,OFF-AR-10003481,3,7.872,0.2,0.8855999999999988,6.9864000000000015
2015-04-18,Mcallen,OFF-BI-10000320,1,1.4759999999999998,0.8,-2.2878,3.7638
2015-04-18,Mcallen,OFF-BI-10003676,2,4.3119999999999985,0.8,-6.899200000000002,11.211200000000002
2015-04-18,Mcallen,OFF-PA-10003936,3,15.552000000000003,0.2,5.4432,10.108800000000002
2015-04-18,Mcallen,TEC-AC-10003590,2,41.42400000000001,0.2,8.284799999999997,33.13920000000001
2015-04-18,Mcallen,TEC-PH-10001870,2,97.968,0.2,6.122999999999994,91.84500000000001
2015-04-18,Mcallen,TEC-PH-10003357,4,244.768,0.2,24.476800000000004,220.2912
2015-04-18,Monroe,TEC-AC-10003116,6,106.5,0.0,41.535,64.965
2015-04-18,New Albany,FUR-CH-10003061,1,89.99,0.0,17.098099999999988,72.8919
2015-04-18,New Albany,FUR-FU-10001706,2,6.16,0.0,2.9568,3.2032000000000003
2015-04-18,New Albany,OFF-BI-10004410,6,38.22,0.0,17.9634,20.2566
2015-04-18,New Albany,OFF-LA-10002762,6,75.17999999999999,0.0,35.334599999999995,39.8454
2015-04-18,New York City,OFF-LA-10004093,3,21.93,0.0,10.307099999999998,11.622900000000001
2015-04-18,Santa Maria,OFF-ST-10000532,3,115.44,0.0,30.0144,85.4256
2015-04-19,Carrollton,OFF-AP-10002578,2,19.567999999999998,0.8,-52.833600000000004,72.4016
2015-04-19,Carrollton,OFF-BI-10003925,4,310.39199999999994,0.8,-512.1468000000002,822.5388000000002
2015-04-20,Columbus,FUR-FU-10002937,6,595.38,0.0,297.69,297.69
2015-04-20,Columbus,OFF-PA-10001166,2,12.96,0.0,6.2208000000000006,6.7392
2015-04-20,Columbus,TEC-PH-10001557,3,287.96999999999997,0.0,77.75189999999999,210.2181
2015-04-20,Detroit,OFF-EN-10003296,2,180.96,0.0,81.432,99.528
2015-04-20,Houston,OFF-PA-10002377,3,117.456,0.2,44.04599999999999,73.41000000000001
2015-04-21,Louisville,FUR-CH-10001891,2,191.96,0.0,51.829200000000014,140.1308
2015-04-21,Louisville,FUR-FU-10003394,3,209.88,0.0,35.67959999999998,174.2004
2015-04-21,Louisville,OFF-BI-10002215,3,21.299999999999997,0.0,9.797999999999998,11.501999999999999
2015-04-21,Louisville,TEC-PH-10002103,5,469.95,0.0,131.586,338.364
2015-04-22,Los Angeles,OFF-AR-10004691,3,64.14,0.0,16.6764,47.4636
2015-04-22,Los Angeles,TEC-PH-10002923,3,88.77600000000001,0.2,7.767900000000001,81.00810000000001
2015-04-24,New York City,OFF-AR-10001044,1,25.99,0.0,7.537099999999999,18.4529
2015-04-25,Aurora,FUR-CH-10003535,3,128.058,0.3,-23.782199999999996,151.84019999999998
2015-04-25,Aurora,OFF-ST-10002574,2,221.024,0.2,-55.256,276.28
2015-04-25,Los Angeles,OFF-BI-10002071,3,13.943999999999999,0.2,4.5318,9.412199999999999
2015-04-25,Los Angeles,OFF-EN-10003862,2,21.34,0.0,9.8164,11.5236
2015-04-25,Milwaukee,OFF-AP-10001205,5,272.4,0.0,76.27200000000002,196.12799999999996
2015-04-25,Milwaukee,OFF-AR-10000658,5,57.75,0.0,16.17,41.58
2015-04-25,New York City,OFF-AP-10002311,3,206.43,0.0,90.82920000000001,115.60079999999999
2015-04-26,Daytona Beach,FUR-TA-10000577,1,191.5155,0.45,-76.6062,268.12170000000003
2015-04-26,Daytona Beach,OFF-AR-10004757,1,2.624,0.2,0.4263999999999998,2.1976000000000004
2015-04-26,Houston,FUR-CH-10004086,2,408.422,0.3,-5.834600000000023,414.25660000000005
2015-04-26,Memphis,FUR-CH-10000513,8,831.9360000000001,0.2,-114.39120000000003,946.3272000000002
2015-04-26,Memphis,FUR-FU-10003708,2,97.04,0.2,1.2129999999999974,95.82700000000001
2015-04-26,Memphis,OFF-ST-10004123,1,72.784,0.2,-18.196,90.98
2015-04-26,San Diego,FUR-CH-10002017,3,63.93600000000001,0.2,6.393599999999996,57.542400000000015
2015-04-26,San Diego,OFF-AR-10000588,3,59.519999999999996,0.0,15.475200000000001,44.044799999999995
2015-04-26,San Diego,OFF-BI-10001524,3,50.352000000000004,0.2,17.623199999999997,32.72880000000001
2015-04-26,San Diego,TEC-PH-10003174,3,311.97600000000006,0.2,38.996999999999986,272.97900000000004
2015-04-27,Aurora,OFF-AP-10003971,5,43.56000000000001,0.2,3.2669999999999995,40.293000000000006
2015-04-27,Aurora,OFF-SU-10001574,2,5.84,0.2,0.7299999999999995,5.11
2015-04-27,Washington,FUR-CH-10000309,3,1267.53,0.0,316.8825,950.6475
2015-04-27,Washington,OFF-AR-10001166,3,22.740000000000002,0.0,8.8686,13.871400000000001
2015-04-27,Washington,TEC-MA-10004212,8,1379.92,0.0,648.5624,731.3576
2015-04-28,Houston,OFF-AP-10000696,3,8.651999999999997,0.8,-20.332200000000007,28.984200000000005
2015-04-28,Houston,OFF-BI-10000309,4,12.175999999999998,0.8,-18.87280000000001,31.048800000000007
2015-04-28,Houston,OFF-ST-10003327,3,23.832,0.2,2.6810999999999954,21.150900000000007
2015-04-28,Midland,OFF-AP-10003779,1,186.732,0.1,41.49599999999997,145.23600000000005
2015-04-28,Midland,OFF-BI-10003527,3,3812.9700000000003,0.0,1906.4850000000001,1906.4850000000001
2015-04-29,Philadelphia,OFF-PA-10001526,2,7.968000000000001,0.2,2.8884000000000007,5.0796
2015-04-30,Chicago,FUR-CH-10001146,5,213.11499999999998,0.3,-15.22250000000001,228.33749999999998
2015-04-30,Lawrence,FUR-FU-10001025,5,24.3,0.0,10.449000000000002,13.850999999999999
2015-04-30,Lawrence,FUR-FU-10002445,1,9.48,0.0,3.7920000000000007,5.688
2015-04-30,Lawrence,FUR-FU-10002960,5,31.400000000000002,0.0,13.188000000000002,18.212
2015-04-30,Lawrence,OFF-PA-10002689,1,6.48,0.0,3.1104000000000003,3.3696
2015-04-30,Lawrence,TEC-PH-10001300,10,209.5,0.0,58.66,150.84
2015-04-30,San Francisco,OFF-AR-10000658,3,34.650000000000006,0.0,9.702,24.948000000000008
2015-04-30,San Francisco,TEC-PH-10000347,5,19.8,0.2,1.7325,18.067500000000003
2015-04-30,Troy,TEC-PH-10001530,5,1022.97,0.4,-255.7425,1278.7125
2015-05-01,Los Angeles,TEC-PH-10004348,3,88.752,0.2,11.093999999999998,77.658
2015-05-01,San Francisco,OFF-BI-10000309,1,12.176000000000002,0.2,4.413799999999999,7.762200000000003
2015-05-01,San Francisco,OFF-ST-10000876,3,37.32,0.0,10.4496,26.8704
2015-05-01,San Francisco,OFF-SU-10002573,2,35.06,0.0,10.517999999999997,24.542000000000005
2015-05-01,Tampa,FUR-FU-10001095,3,63.55200000000001,0.2,14.299199999999999,49.25280000000001
2015-05-01,Tampa,OFF-AR-10004022,6,172.704,0.2,10.793999999999983,161.91000000000003
2015-05-01,Tampa,OFF-SU-10004261,3,41.376,0.2,4.654799999999993,36.7212
2015-05-02,Houston,OFF-LA-10000443,3,8.856,0.2,2.9888999999999997,5.867100000000001
2015-05-02,Houston,TEC-PH-10001750,3,158.376,0.2,13.857900000000008,144.5181
2015-05-03,Chula Vista,FUR-FU-10002298,6,665.88,0.0,106.54079999999999,559.3392
2015-05-03,Philadelphia,FUR-CH-10002965,6,844.1159999999999,0.3,-36.1764,880.2923999999998
2015-05-03,Philadelphia,OFF-AP-10003266,2,23.696,0.2,6.5164,17.1796
2015-05-03,Philadelphia,OFF-AP-10003622,7,18.2,0.2,2.0474999999999994,16.1525
2015-05-03,Philadelphia,OFF-AR-10001468,2,59.903999999999996,0.2,14.227200000000003,45.67679999999999
2015-05-03,Philadelphia,OFF-PA-10002230,2,7.968000000000001,0.2,2.8884000000000007,5.0796
2015-05-03,Philadelphia,OFF-ST-10000563,3,76.75200000000001,0.2,-9.594000000000001,86.346
2015-05-03,Philadelphia,TEC-AC-10001542,3,27.552000000000003,0.2,-0.3444000000000047,27.896400000000007
2015-05-03,San Francisco,OFF-AR-10001246,3,8.82,0.0,2.5577999999999994,6.262200000000001
2015-05-03,San Francisco,OFF-BI-10001575,2,49.568000000000005,0.2,17.348799999999997,32.21920000000001
2015-05-03,San Francisco,OFF-BI-10002026,2,62.49600000000001,0.2,21.873599999999996,40.62240000000001
2015-05-03,San Francisco,TEC-AC-10000844,4,339.96,0.0,122.38559999999998,217.5744
2015-05-03,San Jose,OFF-BI-10004654,3,13.847999999999999,0.2,5.193,8.655
2015-05-04,Houston,TEC-PH-10002922,7,946.344,0.2,118.29299999999989,828.0510000000002
2015-05-04,Indianapolis,OFF-AR-10001897,7,125.92999999999999,0.0,35.260400000000004,90.66959999999999
2015-05-04,New York City,FUR-FU-10002671,2,26.8,0.0,12.863999999999999,13.936000000000002
2015-05-04,Tinley Park,FUR-FU-10001940,7,22.288,0.6,-8.915199999999999,31.2032
2015-05-07,Allen,FUR-TA-10001095,2,244.00599999999997,0.3,-31.372200000000007,275.3782
2015-05-07,Allen,OFF-PA-10000213,4,15.936000000000002,0.2,5.378400000000001,10.5576
2015-05-07,Owensboro,OFF-PA-10001952,2,45.68,0.0,21.0128,24.6672
2015-05-08,Cuyahoga Falls,FUR-FU-10001852,6,8.352,0.2,1.2527999999999997,7.099200000000001
2015-05-08,Minneapolis,FUR-FU-10000723,3,123.96000000000001,0.0,11.156400000000005,112.8036
2015-05-08,Minneapolis,OFF-BI-10003684,2,43.98,0.0,21.99,21.99
2015-05-08,Minneapolis,TEC-PH-10000441,3,377.96999999999997,0.0,105.83160000000002,272.13839999999993
2015-05-08,New York City,FUR-CH-10002647,2,127.76400000000001,0.1,21.294000000000008,106.47
2015-05-08,New York City,FUR-FU-10001095,3,79.44,0.0,30.1872,49.25279999999999
2015-05-08,New York City,OFF-PA-10003363,3,19.44,0.0,9.3312,10.1088
2015-05-08,New York City,OFF-PA-10003465,2,37.94,0.0,18.211199999999998,19.7288
2015-05-08,New York City,OFF-SU-10000157,3,357.93,0.0,7.158600000000007,350.77139999999997
2015-05-08,New York City,TEC-CO-10004115,7,2799.944,0.2,1014.9797,1784.9643
2015-05-08,Salem,OFF-AR-10000127,2,5.248,0.2,0.5903999999999991,4.657600000000001
2015-05-09,Louisville,OFF-BI-10000962,3,48.81,0.0,23.9169,24.893100000000004
2015-05-10,Aurora,OFF-AP-10002439,5,70.96999999999998,0.8,-191.619,262.589
2015-05-10,Aurora,OFF-AR-10004602,2,36.784,0.2,3.6784000000000017,33.105599999999995
2015-05-10,Louisville,TEC-AC-10002718,4,46.688,0.2,-2.918000000000003,49.60600000000001
2015-05-11,Phoenix,FUR-CH-10004540,7,191.96800000000002,0.2,16.797200000000004,175.1708
2015-05-12,Houston,FUR-FU-10000175,4,21.968000000000004,0.6,-15.9268,37.894800000000004
2015-05-12,Houston,OFF-PA-10001954,7,127.90400000000001,0.2,41.568799999999996,86.33520000000001
2015-05-12,Houston,TEC-PH-10001336,6,619.152,0.2,69.65459999999999,549.4974000000001
2015-05-12,Louisville,TEC-PH-10000441,2,201.584,0.2,20.158400000000015,181.42559999999997
2015-05-12,New York City,OFF-ST-10004258,3,36.63,0.0,9.890100000000004,26.7399
2015-05-12,San Francisco,OFF-PA-10003893,3,12.84,0.0,5.777999999999999,7.062000000000001
2015-05-12,San Francisco,OFF-PA-10004239,6,25.68,0.0,11.555999999999997,14.124000000000002
2015-05-12,Seattle,OFF-BI-10002949,3,14.592000000000002,0.2,4.9247999999999985,9.667200000000005
2015-05-13,Chicago,OFF-FA-10002280,4,16.0,0.2,5.6,10.4
2015-05-13,Chicago,TEC-PH-10004447,2,222.38400000000001,0.2,16.678799999999995,205.70520000000002
2015-05-14,Camarillo,FUR-BO-10004015,5,509.9574999999999,0.15,41.99649999999994,467.961
2015-05-14,Camarillo,FUR-CH-10003833,2,97.568,0.2,-6.0980000000000025,103.666
2015-05-14,Camarillo,FUR-CH-10004495,3,722.3520000000001,0.2,81.26459999999992,641.0874000000001
2015-05-14,Camarillo,FUR-FU-10001979,3,122.91,0.0,34.41480000000001,88.49519999999998
2015-05-14,Chester,OFF-AR-10001118,1,2.696,0.2,0.8088000000000003,1.8872
2015-05-14,Chester,OFF-AR-10003373,8,198.27200000000002,0.2,17.34879999999999,180.92320000000004
2015-05-14,Chester,OFF-BI-10001575,2,18.588000000000005,0.7,-13.6312,32.2192
2015-05-14,Chester,OFF-BI-10001982,3,4.896000000000001,0.7,-3.427199999999999,8.3232
2015-05-14,Chester,OFF-EN-10000927,7,200.98400000000004,0.2,62.807499999999976,138.17650000000006
2015-05-14,Chester,OFF-LA-10002312,4,47.36000000000001,0.2,17.759999999999998,29.60000000000001
2015-05-14,Chester,OFF-LA-10003510,4,97.69600000000001,0.2,31.7512,65.94480000000001
2015-05-14,Los Angeles,OFF-ST-10003470,4,1117.92,0.0,55.89599999999996,1062.0240000000001
2015-05-15,Philadelphia,OFF-ST-10002583,2,51.967999999999996,0.2,-10.393600000000001,62.361599999999996
2015-05-15,Roswell,OFF-EN-10004147,3,17.94,0.0,8.790600000000001,9.1494
2015-05-16,Jacksonville,TEC-AC-10002402,4,255.968,0.2,31.995999999999974,223.972
2015-05-17,Houston,OFF-BI-10002082,5,33.279999999999994,0.8,-49.92,83.19999999999999
2015-05-17,Houston,OFF-PA-10002250,3,14.088000000000001,0.2,4.9308,9.157200000000001
2015-05-17,Long Beach,OFF-LA-10003766,10,31.5,0.0,15.120000000000001,16.38
2015-05-17,Long Beach,OFF-SU-10000898,4,55.6,0.0,16.123999999999995,39.476000000000006
2015-05-18,Los Angeles,OFF-PA-10003724,2,10.86,0.0,5.3214,5.5386
2015-05-20,Wilson,FUR-FU-10001986,4,163.136,0.2,20.39199999999999,142.744
2015-05-20,Wilson,OFF-BI-10001031,4,6.408,0.7,-4.912799999999999,11.320799999999998
2015-05-21,Frankfort,OFF-AP-10000358,8,20.767999999999997,0.8,-52.95840000000001,73.72640000000001
2015-05-21,Philadelphia,OFF-BI-10001597,2,24.588,0.7,-18.0312,42.6192
2015-05-21,Seattle,OFF-BI-10001636,4,26.976,0.2,8.767199999999999,18.2088
2015-05-22,Los Angeles,OFF-LA-10004484,2,8.26,0.0,3.7996,4.4604
2015-05-22,Los Angeles,OFF-ST-10002406,7,104.79,0.0,29.341200000000008,75.4488
2015-05-22,Los Angeles,TEC-MA-10004002,7,2973.32,0.2,334.4984999999996,2638.8215000000005
2015-05-22,Los Angeles,TEC-PH-10003645,6,775.7280000000001,0.2,58.17960000000002,717.5484
2015-05-23,Columbia,OFF-EN-10000056,3,186.69,0.0,87.74429999999998,98.94570000000002
2015-05-23,Detroit,FUR-FU-10003724,9,75.33,0.0,19.5858,55.7442
2015-05-23,Detroit,OFF-AP-10001394,5,850.5,0.1,245.69999999999993,604.8000000000001
2015-05-23,Phoenix,OFF-AP-10004708,4,121.79200000000002,0.2,13.701599999999988,108.09040000000003
2015-05-23,Phoenix,OFF-BI-10001036,7,19.194000000000003,0.7,-12.796,31.990000000000002
2015-05-23,Woonsocket,OFF-ST-10004507,3,51.449999999999996,0.0,13.891499999999999,37.558499999999995
2015-05-24,Naperville,FUR-CH-10002880,7,602.651,0.3,-163.57670000000005,766.2277
2015-05-24,Naperville,OFF-BI-10001249,6,7.655999999999999,0.8,-13.015200000000004,20.671200000000002
2015-05-25,Columbia,TEC-PH-10001944,4,467.03999999999996,0.2,58.37999999999994,408.66
2015-05-25,Haltom City,OFF-PA-10002160,7,32.368,0.2,11.733400000000001,20.6346
2015-05-25,Haltom City,OFF-SU-10002557,2,22.368000000000002,0.2,1.6776,20.690400000000004
2015-05-25,Haltom City,TEC-AC-10003095,2,207.98400000000004,0.2,36.3972,171.58680000000004
2015-05-25,Pueblo,OFF-AP-10004487,13,845.728,0.2,84.57279999999994,761.1552
2015-05-25,San Francisco,FUR-FU-10002268,3,14.73,0.0,4.860899999999999,9.869100000000001
2015-05-25,Wichita,OFF-AR-10002445,3,21.240000000000002,0.0,8.071200000000001,13.168800000000001
2015-05-25,Wichita,OFF-BI-10001718,2,127.96,0.0,60.1412,67.8188
2015-05-26,Bellevue,FUR-FU-10003849,1,20.24,0.0,7.893599999999999,12.3464
2015-05-26,Jacksonville,OFF-EN-10004459,2,12.224,0.2,4.4312,7.792800000000001
2015-05-26,Jacksonville,OFF-PA-10003134,4,153.728,0.2,53.804799999999986,99.92320000000002
2015-05-26,Jacksonville,OFF-PA-10003790,1,18.272000000000002,0.2,5.938399999999999,12.333600000000004
2015-05-26,Jacksonville,TEC-AC-10003628,7,167.94400000000002,0.2,50.383200000000016,117.5608
2015-05-26,San Antonio,FUR-CH-10000863,1,105.68599999999999,0.3,-28.6862,134.3722
2015-05-26,San Antonio,FUR-CH-10004754,5,104.93,0.3,-4.497,109.427
2015-05-26,San Antonio,TEC-MA-10004679,2,399.53999999999996,0.4,-79.90800000000002,479.448
2015-05-28,Freeport,OFF-AR-10000411,3,47.82,0.0,14.345999999999995,33.474000000000004
2015-05-28,Freeport,OFF-LA-10000262,5,13.049999999999999,0.0,6.002999999999999,7.047
2015-05-28,Manchester,OFF-ST-10001328,5,77.55,0.0,21.714000000000002,55.836
2015-05-28,Manchester,OFF-ST-10001558,1,16.24,0.0,2.436,13.803999999999998
2015-05-28,Rochester,OFF-BI-10000605,2,6.096,0.2,2.0573999999999995,4.038600000000001
2015-05-28,Rochester,OFF-PA-10004255,7,45.36,0.0,21.772800000000004,23.587199999999996
2015-05-28,Rochester,OFF-ST-10001490,3,535.41,0.0,160.62299999999993,374.78700000000003
2015-05-28,Rochester,TEC-PH-10004093,1,45.99,0.0,13.3371,32.6529
2015-05-28,Seattle,OFF-AR-10001547,3,6.63,0.0,1.7901,4.8399
2015-05-29,Cleveland,OFF-PA-10000474,3,85.056,0.2,28.70639999999999,56.34960000000001
2015-05-29,Columbus,FUR-CH-10000863,3,317.058,0.3,-86.05860000000001,403.1166
2015-05-29,Columbus,FUR-FU-10002506,4,41.568000000000005,0.2,-4.156800000000002,45.72480000000001
2015-05-29,Columbus,OFF-FA-10002988,5,8.04,0.2,2.9144999999999994,5.1255
2015-05-29,Indianapolis,OFF-LA-10004484,3,12.39,0.0,5.6994,6.690600000000001
2015-05-29,Seattle,OFF-BI-10002931,5,167.76,0.2,62.91,104.85
2015-05-29,Seattle,OFF-PA-10004101,5,32.400000000000006,0.0,15.552000000000001,16.848000000000006
2015-05-29,Seattle,OFF-ST-10001496,3,540.5699999999999,0.0,140.5482,400.0217999999999
2015-05-30,New York City,OFF-AP-10004540,2,160.32,0.0,44.8896,115.43039999999999
2015-05-30,New York City,TEC-PH-10001527,3,128.85000000000002,0.0,3.8654999999999973,124.98450000000003
2015-05-30,New York City,TEC-PH-10001795,3,239.96999999999997,0.0,2.3996999999999815,237.57029999999997
2015-05-30,Springfield,TEC-AC-10000358,4,151.96,0.0,36.4704,115.48960000000001
2015-05-31,Chicago,FUR-FU-10002703,2,51.56,0.6,-61.872,113.432
2015-05-31,Chicago,OFF-BI-10004364,3,3.563999999999999,0.8,-6.237000000000002,9.801000000000002
2015-05-31,Chicago,OFF-LA-10000443,2,5.904,0.2,1.9926,3.9114
2015-05-31,Chicago,OFF-PA-10001125,7,173.48800000000003,0.2,54.21499999999998,119.27300000000005
2015-05-31,Fayetteville,OFF-AR-10003504,3,10.272000000000002,0.2,1.1555999999999984,9.116400000000004
2015-05-31,Long Beach,OFF-FA-10003472,6,7.5600000000000005,0.0,0.3024,7.2576
2015-05-31,Minneapolis,FUR-CH-10002320,8,2567.84,0.0,770.3519999999999,1797.4880000000003
2015-05-31,Norwich,FUR-FU-10001935,6,22.200000000000003,0.0,9.102000000000002,13.098
2015-05-31,Orem,FUR-BO-10004357,7,1406.86,0.0,140.6859999999999,1266.174
2015-05-31,Orem,OFF-LA-10003766,5,15.75,0.0,7.5600000000000005,8.19
2015-05-31,Orem,OFF-ST-10000046,2,323.1,0.0,61.38900000000001,261.711
2015-05-31,Paterson,FUR-FU-10001847,2,8.28,0.0,2.9807999999999995,5.2992
2015-05-31,Paterson,OFF-PA-10002120,5,274.8,0.0,134.652,140.14800000000002
2015-05-31,Paterson,OFF-ST-10004340,1,62.18,0.0,16.788600000000002,45.3914
2015-05-31,San Jose,OFF-PA-10001950,7,58.379999999999995,0.0,26.270999999999994,32.109
2015-05-31,San Jose,OFF-PA-10002254,4,105.52,0.0,48.539199999999994,56.9808
2015-05-31,San Jose,OFF-ST-10001590,6,80.88,0.0,21.028799999999997,59.8512
2015-06-01,Detroit,OFF-BI-10004224,6,403.68,0.0,181.65599999999998,222.02400000000003
2015-06-01,Detroit,OFF-LA-10004178,7,28.91,0.0,13.2986,15.6114
2015-06-01,Detroit,TEC-PH-10001299,2,299.98,0.0,83.99440000000001,215.9856
2015-06-01,Detroit,TEC-PH-10001300,2,41.9,0.0,11.732,30.168
2015-06-01,Los Angeles,OFF-PA-10001838,2,11.76,0.0,5.7623999999999995,5.9976
2015-06-01,San Antonio,OFF-BI-10001890,8,5.727999999999999,0.8,-9.164800000000003,14.892800000000001
2015-06-01,San Antonio,OFF-PA-10002606,10,42.24,0.2,13.199999999999998,29.040000000000006
2015-06-04,Los Angeles,TEC-AC-10001874,2,119.98,0.0,35.994,83.986
2015-06-04,Los Angeles,TEC-AC-10003870,3,989.97,0.0,395.98800000000006,593.982
2015-06-04,New York City,FUR-FU-10000672,3,35.28,0.0,11.995199999999997,23.284800000000004
2015-06-04,New York City,OFF-PA-10004569,4,30.44,0.0,14.306799999999999,16.133200000000002
2015-06-04,Seattle,OFF-AR-10004685,2,9.26,0.0,3.0557999999999996,6.2042
2015-06-04,Seattle,OFF-LA-10000443,2,7.38,0.0,3.4686,3.9114
2015-06-05,Buffalo,FUR-CH-10004997,9,1522.638,0.1,169.18200000000004,1353.456
2015-06-05,Saint Charles,OFF-PA-10000528,2,10.56,0.0,4.752,5.808000000000001
2015-06-07,Los Angeles,OFF-BI-10004187,5,7.52,0.2,2.6319999999999997,4.888
2015-06-07,Philadelphia,OFF-AR-10003183,3,8.016,0.2,1.0019999999999993,7.014000000000001
2015-06-07,Philadelphia,OFF-BI-10003707,4,18.312,0.7,-12.207999999999995,30.519999999999996
2015-06-07,Philadelphia,OFF-PA-10000552,5,25.920000000000005,0.2,9.072,16.848000000000006
2015-06-08,Chicago,OFF-AP-10003849,2,143.12799999999996,0.8,-393.6020000000001,536.73
