Order Date,Customer ID,City,Product ID,SalesQtyTotal,SalesAmtTotal,DisAmtTotal,ProfAmtTotal
2015-04-18,DP-13000,New Albany,OFF-BI-10004410,6,38.22,0.0,17.9634
2015-04-18,DP-13000,New Albany,OFF-LA-10002762,6,75.17999999999999,0.0,35.334599999999995
2015-04-18,KW-16570,Monroe,TEC-AC-10003116,6,106.5,0.0,41.535
2015-04-18,MP-17965,Mcallen,FUR-CH-10000225,1,56.686,0.3,-20.245000000000008
2015-04-18,MP-17965,Mcallen,OFF-AR-10003373,3,74.352,0.2,6.505799999999997
2015-04-18,MP-17965,Mcallen,OFF-AR-10003481,3,7.872,0.2,0.8855999999999988
2015-04-18,MP-17965,Mcallen,OFF-BI-10000320,1,1.4759999999999998,0.8,-2.2878
2015-04-18,MP-17965,Mcallen,OFF-BI-10003676,2,4.3119999999999985,0.8,-6.899200000000002
2015-04-18,MP-17965,Mcallen,OFF-PA-10003936,3,15.552000000000003,0.2,5.4432
2015-04-18,MP-17965,Mcallen,TEC-AC-10003590,2,41.42400000000001,0.2,8.284799999999997
2015-04-18,MP-17965,Mcallen,TEC-PH-10001870,2,97.968,0.2,6.122999999999994
2015-04-18,MP-17965,Mcallen,TEC-PH-10003357,4,244.768,0.2,24.476800000000004
2015-04-18,NC-18415,Santa Maria,OFF-ST-10000532,3,115.44,0.0,30.0144
2015-04-18,RF-19735,New York City,OFF-LA-10004093,3,21.93,0.0,10.307099999999998
2015-04-19,PG-18820,Carrollton,OFF-AP-10002578,2,19.567999999999998,0.8,-52.833600000000004
2015-04-19,PG-18820,Carrollton,OFF-BI-10003925,4,310.39199999999994,0.8,-512.1468000000002
2015-04-20,ES-14020,Houston,OFF-PA-10002377,3,117.456,0.2,44.04599999999999
2015-04-20,OT-18730,Detroit,OFF-EN-10003296,2,180.96,0.0,81.432
2015-04-20,TS-21160,Columbus,FUR-FU-10002937,6,595.38,0.0,297.69
2015-04-20,TS-21160,Columbus,OFF-PA-10001166,2,12.96,0.0,6.2208000000000006
2015-04-20,TS-21160,Columbus,TEC-PH-10001557,3,287.96999999999997,0.0,77.75189999999999
2015-04-21,JK-16090,Louisville,FUR-CH-10001891,2,191.96,0.0,51.829200000000014
2015-04-21,JK-16090,Louisville,FUR-FU-10003394,3,209.88,0.0,35.67959999999998
2015-04-21,JK-16090,Louisville,OFF-BI-10002215,3,21.299999999999997,0.0,9.797999999999998
2015-04-21,JK-16090,Louisville,TEC-PH-10002103,5,469.95,0.0,131.586
2015-04-22,AZ-10750,Los Angeles,OFF-AR-10004691,3,64.14,0.0,16.6764
2015-04-22,AZ-10750,Los Angeles,TEC-PH-10002923,3,88.77600000000001,0.2,7.767900000000001
2015-04-24,DB-13270,New York City,OFF-AR-10001044,1,25.99,0.0,7.537099999999999
2015-04-25,JL-15850,New York City,OFF-AP-10002311,3,206.43,0.0,90.82920000000001
2015-04-25,JS-15595,Los Angeles,OFF-BI-10002071,3,13.943999999999999,0.2,4.5318
2015-04-25,LS-16945,Los Angeles,OFF-EN-10003862,2,21.34,0.0,9.8164
2015-04-25,TS-21655,Milwaukee,OFF-AP-10001205,5,272.4,0.0,76.27200000000002
2015-04-25,TS-21655,Milwaukee,OFF-AR-10000658,5,57.75,0.0,16.17
2015-04-25,ZC-21910,Aurora,FUR-CH-10003535,3,128.058,0.3,-23.782199999999996
2015-04-25,ZC-21910,Aurora,OFF-ST-10002574,2,221.024,0.2,-55.256
2015-04-26,BW-11110,San Diego,FUR-CH-10002017,3,63.93600000000001,0.2,6.393599999999996
2015-04-26,BW-11110,San Diego,OFF-AR-10000588,3,59.519999999999996,0.0,15.475200000000001
2015-04-26,BW-11110,San Diego,OFF-BI-10001524,3,50.352000000000004,0.2,17.623199999999997
2015-04-26,BW-11110,San Diego,TEC-PH-10003174,3,311.97600000000006,0.2,38.996999999999986
2015-04-26,JE-15745,Memphis,FUR-CH-10000513,8,831.9360000000001,0.2,-114.39120000000003
2015-04-26,JE-15745,Memphis,FUR-FU-10003708,2,97.04,0.2,1.2129999999999974
2015-04-26,JE-15745,Memphis,OFF-ST-10004123,1,72.784,0.2,-18.196
2015-04-26,PW-19240,Houston,FUR-CH-10004086,2,408.422,0.3,-5.834600000000023
2015-04-26,SA-20830,Daytona Beach,FUR-TA-10000577,1,191.5155,0.45,-76.6062
2015-04-26,SA-20830,Daytona Beach,OFF-AR-10004757,1,2.624,0.2,0.4263999999999998
2015-04-27,GT-14710,Washington,FUR-CH-10000309,3,1267.53,0.0,316.8825
2015-04-27,GT-14710,Washington,OFF-AR-10001166,3,22.740000000000002,0.0,8.8686
2015-04-27,GT-14710,Washington,TEC-MA-10004212,8,1379.92,0.0,648.5624
2015-04-27,TC-21475,Aurora,OFF-AP-10003971,5,43.56000000000001,0.2,3.2669999999999995
2015-04-27,TC-21475,Aurora,OFF-SU-10001574,2,5.84,0.2,0.7299999999999995
2015-04-28,RA-19915,Houston,OFF-AP-10000696,3,8.651999999999997,0.8,-20.332200000000007
2015-04-28,RA-19915,Houston,OFF-BI-10000309,4,12.175999999999998,0.8,-18.87280000000001
2015-04-28,RA-19915,Houston,OFF-ST-10003327,3,23.832,0.2,2.6810999999999954
2015-04-28,SD-20485,Midland,OFF-AP-10003779,1,186.732,0.1,41.49599999999997
2015-04-28,SD-20485,Midland,OFF-BI-10003527,3,3812.9700000000003,0.0,1906.4850000000001
2015-04-29,JK-15640,Philadelphia,OFF-PA-10001526,2,7.968000000000001,0.2,2.8884000000000007
2015-04-30,BP-11230,Troy,TEC-PH-10001530,5,1022.97,0.4,-255.7425
2015-04-30,JW-15220,Lawrence,FUR-FU-10001025,5,24.3,0.0,10.449000000000002
2015-04-30,JW-15220,Lawrence,FUR-FU-10002445,1,9.48,0.0,3.7920000000000007
2015-04-30,JW-15220,Lawrence,FUR-FU-10002960,5,31.400000000000002,0.0,13.188000000000002
2015-04-30,JW-15220,Lawrence,OFF-PA-10002689,1,6.48,0.0,3.1104000000000003
2015-04-30,JW-15220,Lawrence,TEC-PH-10001300,10,209.5,0.0,58.66
2015-04-30,KB-16585,San Francisco,OFF-AR-10000658,3,34.650000000000006,0.0,9.702
2015-04-30,KB-16585,San Francisco,TEC-PH-10000347,5,19.8,0.2,1.7325
2015-04-30,PS-18970,Chicago,FUR-CH-10001146,5,213.11499999999998,0.3,-15.22250000000001
2015-05-01,DB-13120,Tampa,FUR-FU-10001095,3,63.55200000000001,0.2,14.299199999999999
2015-05-01,DB-13120,Tampa,OFF-AR-10004022,6,172.704,0.2,10.793999999999983
2015-05-01,DB-13120,Tampa,OFF-SU-10004261,3,41.376,0.2,4.654799999999993
2015-05-01,JB-15400,Los Angeles,TEC-PH-10004348,3,88.752,0.2,11.093999999999998
2015-05-01,PO-18850,San Francisco,OFF-BI-10000309,1,12.176000000000002,0.2,4.413799999999999
2015-05-01,PO-18850,San Francisco,OFF-ST-10000876,3,37.32,0.0,10.4496
2015-05-01,PO-18850,San Francisco,OFF-SU-10002573,2,35.06,0.0,10.517999999999997
2015-05-02,NC-18625,Houston,OFF-LA-10000443,3,8.856,0.2,2.9888999999999997
2015-05-02,NC-18625,Houston,TEC-PH-10001750,3,158.376,0.2,13.857900000000008
2015-05-03,JB-16045,Chula Vista,FUR-FU-10002298,6,665.88,0.0,106.54079999999999
2015-05-03,LC-16870,San Francisco,OFF-AR-10001246,3,8.82,0.0,2.5577999999999994
2015-05-03,LC-16870,San Francisco,OFF-BI-10001575,2,49.568000000000005,0.2,17.348799999999997
2015-05-03,LC-16870,San Francisco,OFF-BI-10002026,2,62.49600000000001,0.2,21.873599999999996
2015-05-03,LC-16870,San Francisco,TEC-AC-10000844,4,339.96,0.0,122.38559999999998
2015-05-03,NF-18595,San Jose,OFF-BI-10004654,3,13.847999999999999,0.2,5.193
2015-05-03,SV-20785,Philadelphia,FUR-CH-10002965,6,844.1159999999999,0.3,-36.1764
2015-05-03,SV-20785,Philadelphia,OFF-AP-10003266,2,23.696,0.2,6.5164
2015-05-03,SV-20785,Philadelphia,OFF-AP-10003622,7,18.2,0.2,2.0474999999999994
2015-05-03,SV-20785,Philadelphia,OFF-AR-10001468,2,59.903999999999996,0.2,14.227200000000003
2015-05-03,SV-20785,Philadelphia,OFF-PA-10002230,2,7.968000000000001,0.2,2.8884000000000007
2015-05-03,SV-20785,Philadelphia,OFF-ST-10000563,3,76.75200000000001,0.2,-9.594000000000001
2015-05-03,SV-20785,Philadelphia,TEC-AC-10001542,3,27.552000000000003,0.2,-0.3444000000000047
2015-05-04,AH-10690,Houston,TEC-PH-10002922,7,946.344,0.2,118.29299999999989
2015-05-04,AS-10225,New York City,FUR-FU-10002671,2,26.8,0.0,12.863999999999999
2015-05-04,LA-16780,Tinley Park,FUR-FU-10001940,7,22.288,0.6,-8.915199999999999
2015-05-04,SV-20815,Indianapolis,OFF-AR-10001897,7,125.92999999999999,0.0,35.260400000000004
2015-05-07,AG-10675,Allen,FUR-TA-10001095,2,244.00599999999997,0.3,-31.372200000000007
2015-05-07,AG-10675,Allen,OFF-PA-10000213,4,15.936000000000002,0.2,5.378400000000001
2015-05-07,CC-12220,Owensboro,OFF-PA-10001952,2,45.68,0.0,21.0128
2015-05-08,AA-10375,Salem,OFF-AR-10000127,2,5.248,0.2,0.5903999999999991
2015-05-08,AB-10255,New York City,OFF-PA-10003465,2,37.94,0.0,18.211199999999998
2015-05-08,CB-12535,Cuyahoga Falls,FUR-FU-10001852,6,8.352,0.2,1.2527999999999997
2015-05-08,DL-12925,Minneapolis,FUR-FU-10000723,3,123.96000000000001,0.0,11.156400000000005
2015-05-08,DL-12925,Minneapolis,OFF-BI-10003684,2,43.98,0.0,21.99
2015-05-08,DL-12925,Minneapolis,TEC-PH-10000441,3,377.96999999999997,0.0,105.83160000000002
2015-05-08,NW-18400,New York City,FUR-CH-10002647,2,127.76400000000001,0.1,21.294000000000008
2015-05-08,NW-18400,New York City,FUR-FU-10001095,3,79.44,0.0,30.1872
2015-05-08,NW-18400,New York City,OFF-PA-10003363,3,19.44,0.0,9.3312
2015-05-08,NW-18400,New York City,OFF-SU-10000157,3,357.93,0.0,7.158600000000007
2015-05-08,NW-18400,New York City,TEC-CO-10004115,7,2799.944,0.2,1014.9797
2015-05-09,ME-17725,Louisville,OFF-BI-10000962,3,48.81,0.0,23.9169
2015-05-10,AB-10165,Louisville,TEC-AC-10002718,4,46.688,0.2,-2.918000000000003
2015-05-10,DP-13390,Aurora,OFF-AP-10002439,5,70.96999999999998,0.8,-191.619
2015-05-10,DP-13390,Aurora,OFF-AR-10004602,2,36.784,0.2,3.6784000000000017
2015-05-11,PS-18970,Phoenix,FUR-CH-10004540,7,191.96800000000002,0.2,16.797200000000004
2015-05-12,AZ-10750,New York City,OFF-ST-10004258,3,36.63,0.0,9.890100000000004
2015-05-12,CS-12505,San Francisco,OFF-PA-10003893,3,12.84,0.0,5.777999999999999
2015-05-12,CS-12505,San Francisco,OFF-PA-10004239,6,25.68,0.0,11.555999999999997
2015-05-12,JG-15160,Houston,FUR-FU-10000175,4,21.968000000000004,0.6,-15.9268
2015-05-12,JG-15160,Houston,OFF-PA-10001954,7,127.90400000000001,0.2,41.568799999999996
2015-05-12,JG-15160,Houston,TEC-PH-10001336,6,619.152,0.2,69.65459999999999
2015-05-12,LT-16765,Louisville,TEC-PH-10000441,2,201.584,0.2,20.158400000000015
2015-05-12,RO-19780,Seattle,OFF-BI-10002949,3,14.592000000000002,0.2,4.9247999999999985
2015-05-13,BF-11170,Chicago,OFF-FA-10002280,4,16.0,0.2,5.6
2015-05-13,BF-11170,Chicago,TEC-PH-10004447,2,222.38400000000001,0.2,16.678799999999995
2015-05-14,CB-12535,Camarillo,FUR-BO-10004015,5,509.9574999999999,0.15,41.99649999999994
2015-05-14,CB-12535,Camarillo,FUR-CH-10003833,2,97.568,0.2,-6.0980000000000025
2015-05-14,CB-12535,Camarillo,FUR-CH-10004495,3,722.3520000000001,0.2,81.26459999999992
2015-05-14,CB-12535,Camarillo,FUR-FU-10001979,3,122.91,0.0,34.41480000000001
2015-05-14,HG-15025,Los Angeles,OFF-ST-10003470,4,1117.92,0.0,55.89599999999996
2015-05-14,JO-15550,Chester,OFF-AR-10001118,1,2.696,0.2,0.8088000000000003
2015-05-14,JO-15550,Chester,OFF-AR-10003373,8,198.27200000000002,0.2,17.34879999999999
2015-05-14,JO-15550,Chester,OFF-BI-10001575,2,18.588000000000005,0.7,-13.6312
2015-05-14,JO-15550,Chester,OFF-BI-10001982,3,4.896000000000001,0.7,-3.427199999999999
2015-05-14,JO-15550,Chester,OFF-EN-10000927,7,200.98400000000004,0.2,62.807499999999976
2015-05-14,JO-15550,Chester,OFF-LA-10002312,4,47.36000000000001,0.2,17.759999999999998
2015-05-14,JO-15550,Chester,OFF-LA-10003510,4,97.69600000000001,0.2,31.7512
2015-05-15,AH-10690,Roswell,OFF-EN-10004147,3,17.94,0.0,8.790600000000001
2015-05-15,FC-14335,Philadelphia,OFF-ST-10002583,2,51.967999999999996,0.2,-10.393600000000001
2015-05-16,TH-21550,Jacksonville,TEC-AC-10002402,4,255.968,0.2,31.995999999999974
2015-05-17,DV-13465,Long Beach,OFF-LA-10003766,10,31.5,0.0,15.120000000000001
2015-05-17,DV-13465,Long Beach,OFF-SU-10000898,4,55.6,0.0,16.123999999999995
2015-05-17,ON-18715,Houston,OFF-BI-10002082,5,33.279999999999994,0.8,-49.92
2015-05-17,ON-18715,Houston,OFF-PA-10002250,3,14.088000000000001,0.2,4.9308
2015-05-18,AJ-10780,Los Angeles,OFF-PA-10003724,2,10.86,0.0,5.3214
2015-05-20,SG-20470,Wilson,FUR-FU-10001986,4,163.136,0.2,20.39199999999999
2015-05-20,SG-20470,Wilson,OFF-BI-10001031,4,6.408,0.7,-4.912799999999999
2015-05-21,HG-14965,Philadelphia,OFF-BI-10001597,2,24.588,0.7,-18.0312
2015-05-21,JE-15745,Frankfort,OFF-AP-10000358,8,20.767999999999997,0.8,-52.95840000000001
2015-05-21,ME-18010,Seattle,OFF-BI-10001636,4,26.976,0.2,8.767199999999999
2015-05-22,SB-20185,Los Angeles,OFF-LA-10004484,2,8.26,0.0,3.7996
2015-05-22,SB-20185,Los Angeles,OFF-ST-10002406,7,104.79,0.0,29.341200000000008
2015-05-22,SB-20185,Los Angeles,TEC-MA-10004002,7,2973.32,0.2,334.4984999999996
2015-05-22,SB-20185,Los Angeles,TEC-PH-10003645,6,775.7280000000001,0.2,58.17960000000002
2015-05-23,EA-14035,Columbia,OFF-EN-10000056,3,186.69,0.0,87.74429999999998
2015-05-23,EB-13870,Phoenix,OFF-AP-10004708,4,121.79200000000002,0.2,13.701599999999988
2015-05-23,EB-13870,Phoenix,OFF-BI-10001036,7,19.194000000000003,0.7,-12.796
2015-05-23,KH-16690,Woonsocket,OFF-ST-10004507,3,51.449999999999996,0.0,13.891499999999999
2015-05-23,NM-18445,Detroit,FUR-FU-10003724,9,75.33,0.0,19.5858
2015-05-23,NM-18445,Detroit,OFF-AP-10001394,5,850.5,0.1,245.69999999999993
2015-05-24,VS-21820,Naperville,FUR-CH-10002880,7,602.651,0.3,-163.57670000000005
2015-05-24,VS-21820,Naperville,OFF-BI-10001249,6,7.655999999999999,0.8,-13.015200000000004
2015-05-25,CY-12745,Columbia,TEC-PH-10001944,4,467.03999999999996,0.2,58.37999999999994
2015-05-25,JH-16180,Pueblo,OFF-AP-10004487,13,845.728,0.2,84.57279999999994
2015-05-25,MM-18280,Haltom City,OFF-PA-10002160,7,32.368,0.2,11.733400000000001
2015-05-25,MM-18280,Haltom City,OFF-SU-10002557,2,22.368000000000002,0.2,1.6776
2015-05-25,MM-18280,Haltom City,TEC-AC-10003095,2,207.98400000000004,0.2,36.3972
2015-05-25,NM-18445,Wichita,OFF-AR-10002445,3,21.240000000000002,0.0,8.071200000000001
2015-05-25,NM-18445,Wichita,OFF-BI-10001718,2,127.96,0.0,60.1412
2015-05-25,NP-18685,San Francisco,FUR-FU-10002268,3,14.73,0.0,4.860899999999999
2015-05-26,BF-11170,Jacksonville,OFF-EN-10004459,2,12.224,0.2,4.4312
2015-05-26,BF-11170,Jacksonville,OFF-PA-10003134,4,153.728,0.2,53.804799999999986
2015-05-26,BF-11170,Jacksonville,OFF-PA-10003790,1,18.272000000000002,0.2,5.938399999999999
2015-05-26,BF-11170,Jacksonville,TEC-AC-10003628,7,167.94400000000002,0.2,50.383200000000016
2015-05-26,PS-18760,San Antonio,FUR-CH-10000863,1,105.68599999999999,0.3,-28.6862
2015-05-26,PS-18760,San Antonio,FUR-CH-10004754,5,104.93,0.3,-4.497
2015-05-26,PS-18760,San Antonio,TEC-MA-10004679,2,399.53999999999996,0.4,-79.90800000000002
2015-05-26,RD-19900,Bellevue,FUR-FU-10003849,1,20.24,0.0,7.893599999999999
2015-05-28,KB-16315,Freeport,OFF-AR-10000411,3,47.82,0.0,14.345999999999995
2015-05-28,KB-16315,Freeport,OFF-LA-10000262,5,13.049999999999999,0.0,6.002999999999999
2015-05-28,MS-17770,Rochester,OFF-BI-10000605,2,6.096,0.2,2.0573999999999995
2015-05-28,MS-17770,Rochester,OFF-PA-10004255,7,45.36,0.0,21.772800000000004
2015-05-28,MS-17770,Rochester,OFF-ST-10001490,3,535.41,0.0,160.62299999999993
2015-05-28,MS-17770,Rochester,TEC-PH-10004093,1,45.99,0.0,13.3371
2015-05-28,NK-18490,Seattle,OFF-AR-10001547,3,6.63,0.0,1.7901
2015-05-28,TB-21625,Manchester,OFF-ST-10001328,5,77.55,0.0,21.714000000000002
2015-05-28,TB-21625,Manchester,OFF-ST-10001558,1,16.24,0.0,2.436
2015-05-29,CC-12100,Cleveland,OFF-PA-10000474,3,85.056,0.2,28.70639999999999
2015-05-29,JL-15850,Seattle,OFF-BI-10002931,5,167.76,0.2,62.91
2015-05-29,JL-15850,Seattle,OFF-PA-10004101,5,32.400000000000006,0.0,15.552000000000001
2015-05-29,JL-15850,Seattle,OFF-ST-10001496,3,540.5699999999999,0.0,140.5482
2015-05-29,KB-16315,Indianapolis,OFF-LA-10004484,3,12.39,0.0,5.6994
2015-05-29,VP-21760,Columbus,FUR-CH-10000863,3,317.058,0.3,-86.05860000000001
2015-05-29,VP-21760,Columbus,FUR-FU-10002506,4,41.568000000000005,0.2,-4.156800000000002
2015-05-29,VP-21760,Columbus,OFF-FA-10002988,5,8.04,0.2,2.9144999999999994
2015-05-30,BD-11560,Springfield,TEC-AC-10000358,4,151.96,0.0,36.4704
2015-05-30,EN-13780,New York City,OFF-AP-10004540,2,160.32,0.0,44.8896
2015-05-30,EN-13780,New York City,TEC-PH-10001527,3,128.85000000000002,0.0,3.8654999999999973
2015-05-30,EN-13780,New York City,TEC-PH-10001795,3,239.96999999999997,0.0,2.3996999999999815
2015-05-31,BD-11320,Minneapolis,FUR-CH-10002320,8,2567.84,0.0,770.3519999999999
2015-05-31,CW-11905,Long Beach,OFF-FA-10003472,6,7.5600000000000005,0.0,0.3024
2015-05-31,EM-13825,Paterson,FUR-FU-10001847,2,8.28,0.0,2.9807999999999995
2015-05-31,EM-13825,Paterson,OFF-PA-10002120,5,274.8,0.0,134.652
2015-05-31,EM-13825,Paterson,OFF-ST-10004340,1,62.18,0.0,16.788600000000002
2015-05-31,JM-15265,Chicago,FUR-FU-10002703,2,51.56,0.6,-61.872
2015-05-31,JM-15265,Chicago,OFF-BI-10004364,3,3.563999999999999,0.8,-6.237000000000002
2015-05-31,JM-15265,Chicago,OFF-LA-10000443,2,5.904,0.2,1.9926
2015-05-31,JM-15265,Chicago,OFF-PA-10001125,7,173.48800000000003,0.2,54.21499999999998
2015-05-31,ML-18265,Fayetteville,OFF-AR-10003504,3,10.272000000000002,0.2,1.1555999999999984
2015-05-31,SC-20050,Norwich,FUR-FU-10001935,6,22.200000000000003,0.0,9.102000000000002
2015-05-31,SP-20650,San Jose,OFF-PA-10001950,7,58.379999999999995,0.0,26.270999999999994
2015-05-31,SP-20650,San Jose,OFF-PA-10002254,4,105.52,0.0,48.539199999999994
2015-05-31,SP-20650,San Jose,OFF-ST-10001590,6,80.88,0.0,21.028799999999997
2015-05-31,TM-21010,Orem,FUR-BO-10004357,7,1406.86,0.0,140.6859999999999
2015-05-31,TM-21010,Orem,OFF-LA-10003766,5,15.75,0.0,7.5600000000000005
2015-05-31,TM-21010,Orem,OFF-ST-10000046,2,323.1,0.0,61.38900000000001
2015-06-01,AJ-10945,Detroit,OFF-BI-10004224,6,403.68,0.0,181.65599999999998
2015-06-01,AJ-10945,Detroit,OFF-LA-10004178,7,28.91,0.0,13.2986
2015-06-01,AJ-10945,Detroit,TEC-PH-10001299,2,299.98,0.0,83.99440000000001
2015-06-01,AJ-10945,Detroit,TEC-PH-10001300,2,41.9,0.0,11.732
2015-06-01,CG-12040,Los Angeles,OFF-PA-10001838,2,11.76,0.0,5.7623999999999995
2015-06-01,KE-16420,San Antonio,OFF-BI-10001890,8,5.727999999999999,0.8,-9.164800000000003
2015-06-01,KE-16420,San Antonio,OFF-PA-10002606,10,42.24,0.2,13.199999999999998
2015-06-04,BP-11155,Los Angeles,TEC-AC-10001874,2,119.98,0.0,35.994
2015-06-04,BP-11155,Los Angeles,TEC-AC-10003870,3,989.97,0.0,395.98800000000006
2015-06-04,LL-16840,Seattle,OFF-AR-10004685,2,9.26,0.0,3.0557999999999996
2015-06-04,LL-16840,Seattle,OFF-LA-10000443,2,7.38,0.0,3.4686
2015-06-04,TC-21535,New York City,FUR-FU-10000672,3,35.28,0.0,11.995199999999997
2015-06-04,TC-21535,New York City,OFF-PA-10004569,4,30.44,0.0,14.306799999999999
2015-06-05,BB-11545,Saint Charles,OFF-PA-10000528,2,10.56,0.0,4.752
2015-06-05,EB-13750,Buffalo,FUR-CH-10004997,9,1522.638,0.1,169.18200000000004
2015-06-07,EM-13810,Los Angeles,OFF-BI-10004187,5,7.52,0.2,2.6319999999999997
2015-06-07,HD-14785,Philadelphia,OFF-AR-10003183,3,8.016,0.2,1.0019999999999993
2015-06-07,HD-14785,Philadelphia,OFF-BI-10003707,4,18.312,0.7,-12.207999999999995
2015-06-07,HD-14785,Philadelphia,OFF-PA-10000552,5,25.920000000000005,0.2,9.072
2015-06-08,AG-10495,Saint Petersburg,FUR-FU-10001185,7,173.208,0.2,45.46710000000001
2015-06-08,AG-10495,Saint Petersburg,OFF-AR-10003856,2,4.4479999999999995,0.2,0.3335999999999999
2015-06-08,AG-10495,Saint Petersburg,OFF-BI-10002429,2,18.264000000000003,0.7,-13.3936
2015-06-08,AG-10495,Saint Petersburg,OFF-LA-10001982,3,9.0,0.2,3.1499999999999995
2015-06-08,AG-10495,Saint Petersburg,OFF-PA-10001215,10,42.24,0.2,13.199999999999998
2015-06-08,AG-10495,Saint Petersburg,OFF-PA-10002581,7,173.48800000000003,0.2,54.21499999999998
2015-06-08,AG-10495,Saint Petersburg,OFF-ST-10000046,4,516.96,0.2,-6.461999999999989
2015-06-08,MG-17695,Chicago,OFF-AP-10003849,2,143.12799999999996,0.8,-393.6020000000001
2015-06-08,MG-17695,Chicago,TEC-AC-10003433,3,2.3760000000000003,0.2,0.7424999999999999
2015-06-09,AG-10765,Hampton,OFF-BI-10001670,3,113.10000000000001,0.0,56.550000000000004
2015-06-09,MJ-17740,Miami,OFF-BI-10002133,3,38.52,0.7,-26.964
2015-06-09,MJ-17740,Miami,OFF-BI-10003876,5,64.2,0.7,-42.79999999999998
2015-06-09,MJ-17740,Miami,TEC-AC-10004396,5,72.6,0.2,-8.167499999999993
2015-06-09,NC-18415,Royal Oak,OFF-PA-10000304,2,12.96,0.0,6.2208000000000006
2015-06-09,TG-21640,Pocatello,FUR-FU-10003192,4,355.36,0.0,92.39359999999999
2015-06-09,TG-21640,Pocatello,TEC-PH-10004522,3,140.376,0.2,8.773500000000006
2015-06-11,BD-11605,Monroe,FUR-FU-10004666,2,29.16,0.0,10.789200000000001
2015-06-11,BD-11605,Monroe,OFF-AR-10003582,2,56.3,0.0,15.764000000000003
2015-06-11,BD-11605,Monroe,OFF-BI-10002799,7,36.26,0.0,16.679599999999997
2015-06-11,BD-11605,Monroe,OFF-PA-10004451,5,32.400000000000006,0.0,15.552000000000001
2015-06-11,BD-11605,Monroe,TEC-AC-10003038,6,53.699999999999996,0.0,10.202999999999994
2015-06-11,JE-15610,Lakeland,FUR-CH-10003312,5,1123.92,0.2,-182.63700000000017
2015-06-11,JE-15610,Lakeland,FUR-FU-10003464,3,48.672,0.2,7.300799999999999
2015-06-11,JE-15610,Lakeland,OFF-AR-10000380,2,60.768,0.2,7.595999999999989
2015-06-11,JE-15610,Lakeland,OFF-BI-10001308,2,3.7680000000000007,0.7,-3.1400000000000006
2015-06-11,JE-15610,Lakeland,OFF-BI-10004593,5,78.60000000000001,0.7,-62.88000000000001
2015-06-11,JE-15610,Lakeland,OFF-ST-10001780,2,1036.624,0.2,51.831200000000024
2015-06-11,JE-15610,Lakeland,OFF-ST-10003816,4,563.808,0.2,21.142799999999966
2015-06-11,JE-15610,Lakeland,TEC-PH-10002496,2,249.58400000000003,0.2,31.197999999999986
2015-06-12,GB-14575,Philadelphia,FUR-FU-10003623,2,43.296,0.2,4.3295999999999975
2015-06-12,GB-14575,Philadelphia,OFF-PA-10003848,4,20.736000000000004,0.2,7.2576
2015-06-12,JH-15910,West Palm Beach,TEC-PH-10002844,2,55.98400000000001,0.2,4.1987999999999985
2015-06-12,LE-16810,Newark,OFF-ST-10001505,5,29.900000000000002,0.0,5.0829999999999975
2015-06-12,SZ-20035,Columbus,OFF-ST-10002444,2,24.56,0.0,6.876799999999999
2015-06-13,BF-10975,Roswell,OFF-PA-10001870,1,6.48,0.0,3.1104000000000003
2015-06-13,DH-13075,Decatur,OFF-AR-10004269,6,24.78,0.0,6.938400000000001
2015-06-13,DH-13075,Decatur,OFF-BI-10001249,3,19.14,0.0,8.8044
2015-06-13,DH-13075,Decatur,OFF-PA-10003363,5,32.400000000000006,0.0,15.552000000000001
2015-06-13,DH-13075,Decatur,TEC-CO-10004202,3,899.97,0.0,314.9895
2015-06-13,FC-14245,Springfield,OFF-AR-10000634,1,3.4240000000000004,0.2,0.2996000000000001
2015-06-13,JJ-15445,Los Angeles,OFF-BI-10003707,3,36.624,0.2,13.734
2015-06-13,PS-19045,Lewiston,OFF-BI-10002824,2,29.84,0.0,13.427999999999997
2015-06-13,PS-19045,Lewiston,OFF-BI-10004970,2,8.26,0.0,3.8822
2015-06-13,PS-19045,Lewiston,TEC-AC-10003657,2,67.98,0.0,14.955599999999997
2015-06-14,AD-10180,Philadelphia,FUR-FU-10001867,6,51.072,0.2,5.107200000000002
2015-06-15,AC-10450,Tampa,TEC-AC-10002718,1,11.672,0.2,-0.7295000000000007
2015-06-15,GK-14620,Los Angeles,TEC-PH-10002103,3,225.57599999999996,0.2,22.557600000000008
2015-06-15,PF-19120,Gilbert,FUR-FU-10002396,4,40.256,0.2,11.070400000000003
2015-06-15,PF-19120,Gilbert,FUR-FU-10004904,6,364.70400000000006,0.2,-36.47040000000004
2015-06-15,PF-19120,Gilbert,OFF-PA-10002245,2,9.568000000000001,0.2,2.9899999999999993
2015-06-15,PF-19120,Gilbert,OFF-ST-10004804,2,82.368,0.2,-19.562399999999997
2015-06-16,LC-16885,New York City,OFF-BI-10003527,3,3050.376,0.2,1143.891
2015-06-16,LC-16885,New York City,TEC-PH-10004922,2,133.98,0.0,33.495000000000005
2015-06-16,LS-17230,Grand Prairie,FUR-CH-10001708,2,197.37199999999999,0.3,-25.376400000000018
2015-06-16,LS-17230,Grand Prairie,OFF-EN-10001028,3,28.752000000000002,0.2,9.344399999999998
2015-06-16,LS-17230,Grand Prairie,OFF-PA-10004156,3,27.216,0.2,9.865799999999998
